watch_id,user_id,show_id,watch_minutes,watch_date
W02094,U0219,S021,25,2026-08-08
W02095,U0492,S027,70,2026-06-18
W02096,U0054,S008,35,2026-06-21
W02097,U0336,S028,74,2026-07-20
W02098,U0100,S010,180,2026-05-31
W02099,U0273,S025,32,2026-07-20
W02100,U0391,S012,80,2026-07-21
W02101,U0108,S015,171,2026-06-02
W02102,U0302,S013,87,2026-05-29
W02103,U0016,S007,105,2026-08-01
W02104,U0147,S002,19,2026-09-11
W02105,U0434,S029,90,2026-04-01
W02106,U0485,S012,79,2026-04-03
W02107,U0150,S009,93,2026-05-01
W02108,U0129,S022,67,2026-05-20
W02109,U0198,S019,155,2026-08-08
W02110,U0390,S013,106,2026-05-29
W02111,U0279,S023,163,2026-08-30
W02112,U0461,S007,88,2026-05-26
W02113,U0044,S027,35,2026-08-10
W02114,U0097,S015,45,2026-06-29
W02115,U0109,S023,78,2026-04-16
W02116,U0317,S002,64,2026-06-13
W02117,U0378,S001,89,2026-04-23
W02118,U0087,S006,128,2026-07-17
W02119,U0208,S014,166,2026-03-29
W02120,U0154,S003,88,2026-04-25
W02121,U0067,S023,166,2026-06-25
W02122,U0034,S001,178,2026-05-23
W02123,U0169,S023,80,2026-08-18
W02124,U0003,S026,41,2026-06-27
W02125,U0287,S018,52,2026-06-12
W02126,U0391,S009,10,2026-05-12
W02127,U0061,S014,15,2026-06-02
W02128,U0103,S010,80,2026-07-01
W02129,U0090,S002,167,2026-07-17
W02130,U0228,S021,135,2026-04-11
W02131,U0444,S017,106,2026-08-04
W02132,U0074,S019,179,2026-08-21
W02133,U0307,S012,65,2026-05-18
W02134,U0208,S009,41,2026-09-03
W02135,U0015,S030,164,2026-06-19
W02136,U0284,S017,73,2026-08-07
W02137,U0494,S027,139,2026-05-14
W02138,U0127,S004,123,2026-08-23
W02139,U0199,S013,24,2026-03-29
W02140,U0089,S023,31,2026-09-02
W02141,U0447,S026,83,2026-06-23
W02142,U0025,S005,180,2026-06-04
W02143,U0117,S006,50,2026-07-01
W02144,U0429,S024,177,2026-07-11
W02145,U0366,S024,106,2026-07-13
W02146,U0145,S024,66,2026-09-05
W02147,U0130,S025,71,2026-04-14
W02148,U0472,S009,77,2026-08-24
W02149,U0337,S017,126,2026-04-27
W02150,U0306,S016,103,2026-05-19
W02151,U0168,S026,94,2026-05-10
W02152,U0149,S018,166,2026-04-02
W02153,U0152,S010,118,2026-09-08
W02154,U0401,S018,51,2026-09-14
W02155,U0496,S020,110,2026-05-29
W02156,U0045,S018,26,2026-05-03
W02157,U0073,S014,166,2026-05-28
W02158,U0223,S004,91,2026-07-05
W02159,U0404,S024,129,2026-05-09
W02160,U0047,S011,117,2026-05-22
W02161,U0265,S013,88,2026-05-06
W02162,U0155,S015,28,2026-04-09
W02163,U0346,S020,35,2026-06-19
W02164,U0217,S026,163,2026-07-14
W02165,U0174,S028,91,2026-06-05
W02166,U0480,S021,140,2026-07-16
W02167,U0450,S001,51,2026-03-29
W02168,U0275,S017,170,2026-07-29
W02169,U0076,S017,72,2026-07-21
W02170,U0131,S011,58,2026-08-19
W02171,U0055,S026,108,2026-08-01
W02172,U0200,S020,109,2026-05-28
W02173,U0373,S022,16,2026-09-12
W02174,U0046,S014,109,2026-08-03
W02175,U0400,S024,63,2026-07-03
W02176,U0318,S001,58,2026-07-18
W02177,U0025,S010,127,2026-03-25
W02178,U0464,S016,166,2026-04-17
W02179,U0487,S028,143,2026-06-29
W02180,U0400,S020,89,2026-03-29
W02181,U0071,S009,87,2026-03-26
W02182,U0299,S026,99,2026-07-27
W02183,U0334,S007,170,2026-06-08
W02184,U0026,S025,54,2026-04-05
W02185,U0212,S003,77,2026-06-22
W02186,U0253,S026,11,2026-06-02
W02187,U0398,S012,39,2026-06-15
W02188,U0049,S012,53,2026-09-06
W02189,U0417,S013,87,2026-08-15
W02190,U0216,S030,107,2026-07-08
W02191,U0236,S026,158,2026-04-27
W02192,U0412,S016,177,2026-08-16
W02193,U0066,S010,96,2026-07-09
W02194,U0079,S013,32,2026-07-02
W02195,U0337,S030,57,2026-06-04
W02196,U0380,S002,93,2026-07-11
W02197,U0276,S027,55,2026-08-12
W02198,U0387,S023,21,2026-07-03
W02199,U0296,S002,109,2026-05-19
W02200,U0078,S016,92,2026-07-31
W02201,U0162,S012,143,2026-06-18
W02202,U0461,S004,31,2026-05-31
W02203,U0018,S012,132,2026-07-27
W02204,U0246,S030,126,2026-06-18
W02205,U0051,S008,80,2026-06-10
W02206,U0480,S016,28,2026-06-19
W02207,U0262,S020,164,2026-08-26
W02208,U0053,S011,110,2026-05-07
W02209,U0304,S007,78,2026-09-08
W02210,U0011,S015,140,2026-05-04
W02211,U0378,S005,32,2026-05-12
W02212,U0181,S005,18,2026-03-27
W02213,U0271,S003,102,2026-05-08
W02214,U0454,S017,163,2026-09-04
W02215,U0405,S008,158,2026-06-06
W02216,U0377,S011,175,2026-06-28
W02217,U0328,S010,134,2026-04-18
W02218,U0035,S023,23,2026-06-27
W02219,U0014,S010,149,2026-06-13
W02220,U0294,S012,128,2026-09-07
W02221,U0238,S002,178,2026-06-01
W02222,U0010,S026,154,2026-06-13
W02223,U0145,S003,124,2026-05-08
W02224,U0257,S012,112,2026-07-14
W02225,U0004,S010,150,2026-07-24
W02226,U0354,S010,94,2026-04-22
W02227,U0214,S025,141,2026-08-03
W02228,U0338,S005,28,2026-08-16
W02229,U0130,S012,90,2026-05-29
W02230,U0330,S002,15,2026-04-03
W02231,U0392,S029,60,2026-07-22
W02232,U0267,S025,136,2026-08-31
W02233,U0140,S009,11,2026-06-14
W02234,U0008,S026,148,2026-08-06
W02235,U0124,S021,19,2026-06-07
W02236,U0469,S020,121,2026-07-27
W02237,U0008,S004,115,2026-05-28
W02238,U0460,S029,23,2026-04-04
W02239,U0240,S022,95,2026-05-20
W02240,U0149,S012,59,2026-06-05
W02241,U0478,S007,29,2026-09-04
W02242,U0216,S023,144,2026-09-08
W02243,U0393,S001,163,2026-09-16
W02244,U0422,S006,53,2026-08-07
W02245,U0086,S012,83,2026-07-24
W02246,U0375,S030,131,2026-05-16
W02247,U0390,S017,60,2026-08-26
W02248,U0242,S006,161,2026-03-27
W02249,U0051,S010,129,2026-05-08
W02250,U0200,S021,79,2026-06-21
W02251,U0341,S025,135,2026-07-09
W02252,U0039,S024,42,2026-04-22
W02253,U0443,S018,66,2026-06-23
W02254,U0244,S012,57,2026-09-16
W02255,U0298,S027,83,2026-03-23
W02256,U0110,S025,179,2026-08-02
W02257,U0032,S010,35,2026-07-10
W02258,U0025,S011,32,2026-05-28
W02259,U0226,S025,135,2026-07-20
W02260,U0343,S029,40,2026-09-01
W02261,U0064,S007,42,2026-04-26
W02262,U0213,S002,27,2026-05-04
W02263,U0175,S001,93,2026-06-10
W02264,U0291,S019,123,2026-04-05
W02265,U0246,S018,119,2026-07-23
W02266,U0254,S024,81,2026-05-01
W02267,U0381,S030,62,2026-05-01
W02268,U0394,S023,148,2026-05-04
W02269,U0194,S026,173,2026-08-27
W02270,U0161,S015,22,2026-03-23
W02271,U0296,S025,77,2026-04-24
W02272,U0042,S019,103,2026-08-04
W02273,U0275,S026,32,2026-09-11
W02274,U0251,S022,74,2026-07-04
W02275,U0140,S024,43,2026-06-04
W02276,U0309,S025,145,2026-09-11
W02277,U0018,S025,121,2026-08-07
W02278,U0005,S026,167,2026-09-01
W02279,U0182,S013,92,2026-09-16
W02280,U0285,S003,99,2026-08-17
W02281,U0104,S027,85,2026-03-30
W02282,U0386,S011,117,2026-03-30
W02283,U0156,S018,86,2026-07-21
W02284,U0485,S022,11,2026-09-05
W02285,U0127,S005,144,2026-03-28
W02286,U0282,S026,97,2026-08-28
W02287,U0204,S016,160,2026-08-08
W02288,U0424,S030,82,2026-04-18
W02289,U0032,S015,150,2026-08-03
W02290,U0005,S011,83,2026-06-22
W02291,U0308,S013,178,2026-09-09
W02292,U0181,S014,152,2026-06-25
W02293,U0362,S024,136,2026-04-02
W02294,U0263,S008,165,2026-09-13
W02295,U0416,S003,152,2026-06-26
W02296,U0240,S004,94,2026-06-26
W02297,U0198,S001,141,2026-08-15
W02298,U0011,S012,35,2026-03-25
W02299,U0445,S005,160,2026-04-09
W02300,U0221,S021,177,2026-08-19
W02301,U0461,S023,132,2026-09-14
W02302,U0144,S030,77,2026-04-14
W02303,U0104,S016,168,2026-05-07
W02304,U0309,S010,162,2026-08-20
W02305,U0300,S012,99,2026-08-22
W02306,U0357,S016,106,2026-07-07
W02307,U0220,S009,21,2026-08-28
W02308,U0325,S022,37,2026-04-13
W02309,U0312,S003,119,2026-08-14
W02310,U0226,S013,112,2026-07-23
W02311,U0106,S013,121,2026-04-05
W02312,U0058,S014,84,2026-07-03
W02313,U0042,S006,77,2026-08-23
W02314,U0181,S001,80,2026-05-26
W02315,U0056,S009,110,2026-07-22
W02316,U0256,S019,83,2026-06-06
W02317,U0171,S025,152,2026-06-12
W02318,U0166,S015,14,2026-08-27
W02319,U0221,S019,60,2026-07-06
W02320,U0010,S012,13,2026-05-24
W02321,U0351,S018,89,2026-07-05
W02322,U0488,S004,34,2026-04-19
W02323,U0215,S012,107,2026-07-12
W02324,U0420,S005,18,2026-09-09
W02325,U0061,S021,155,2026-09-07
W02326,U0427,S003,72,2026-03-31
W02327,U0121,S023,114,2026-03-27
W02328,U0462,S004,102,2026-03-25
W02329,U0425,S013,37,2026-05-12
W02330,U0170,S016,85,2026-06-29
W02331,U0116,S005,107,2026-07-20
W02332,U0234,S001,176,2026-04-04
W02333,U0352,S026,26,2026-03-26
W02334,U0368,S027,100,2026-06-22
W02335,U0344,S003,179,2026-04-03
W02336,U0246,S007,99,2026-04-21
W02337,U0049,S030,47,2026-07-26
W02338,U0407,S022,141,2026-04-23
W02339,U0433,S027,77,2026-05-18
W02340,U0199,S023,139,2026-05-02
W02341,U0049,S024,135,2026-05-11
W02342,U0479,S015,168,2026-08-11
W02343,U0367,S008,57,2026-06-06
W02344,U0051,S011,107,2026-09-18
W02345,U0439,S024,133,2026-08-19
W02346,U0474,S016,120,2026-05-31
W02347,U0461,S015,36,2026-08-02
W02348,U0452,S016,167,2026-05-14
W02349,U0420,S003,122,2026-09-15
W02350,U0342,S018,133,2026-04-19
W02351,U0305,S012,64,2026-07-07
W02352,U0469,S024,104,2026-05-07
W02353,U0044,S026,96,2026-08-04
W02354,U0246,S021,93,2026-09-08
W02355,U0207,S023,165,2026-06-09
W02356,U0016,S005,158,2026-09-18
W02357,U0463,S017,46,2026-04-21
W02358,U0333,S019,167,2026-07-12
W02359,U0045,S018,71,2026-05-04
W02360,U0420,S004,61,2026-05-12
W02361,U0019,S013,53,2026-04-19
W02362,U0007,S025,126,2026-05-01
W02363,U0068,S027,43,2026-06-01
W02364,U0194,S005,64,2026-07-12
W02365,U0266,S010,50,2026-06-07
W02366,U0461,S007,131,2026-07-07
W02367,U0394,S010,111,2026-04-11
W02368,U0475,S028,137,2026-07-10
W02369,U0179,S021,145,2026-06-26
W02370,U0193,S028,122,2026-05-14
W02371,U0231,S014,94,2026-04-21
W02372,U0030,S021,58,2026-07-23
W02373,U0265,S017,78,2026-03-28
W02374,U0058,S025,71,2026-06-23
W02375,U0479,S020,49,2026-09-02
W02376,U0166,S011,72,2026-03-31
W02377,U0147,S004,59,2026-06-02
W02378,U0161,S013,87,2026-04-29
W02379,U0097,S030,52,2026-06-29
W02380,U0433,S004,131,2026-04-08
W02381,U0108,S010,104,2026-04-15
W02382,U0262,S025,138,2026-09-02
W02383,U0071,S026,30,2026-04-17
W02384,U0092,S016,65,2026-05-17
W02385,U0238,S023,125,2026-05-06
W02386,U0404,S006,34,2026-06-08
W02387,U0156,S005,129,2026-08-25
W02388,U0277,S018,66,2026-08-11
W02389,U0093,S019,137,2026-09-17
W02390,U0353,S001,140,2026-06-05
W02391,U0426,S021,49,2026-04-03
W02392,U0323,S025,136,2026-07-20
W02393,U0237,S006,64,2026-03-25
W02394,U0468,S020,118,2026-05-14
W02395,U0354,S021,121,2026-08-20
W02396,U0471,S006,124,2026-05-09
W02397,U0373,S013,96,2026-07-06
W02398,U0201,S017,75,2026-04-29
W02399,U0275,S019,144,2026-06-26
W02400,U0118,S010,51,2026-05-26
W02401,U0315,S020,82,2026-07-10
W02402,U0017,S027,11,2026-04-15
W02403,U0063,S030,109,2026-04-28
W02404,U0019,S017,78,2026-06-09
W02405,U0423,S018,126,2026-05-19
W02406,U0246,S027,90,2026-07-29
W02407,U0039,S004,177,2026-05-26
W02408,U0429,S004,162,2026-09-06
W02409,U0197,S030,38,2026-08-24
W02410,U0457,S004,60,2026-09-03
W02411,U0152,S014,78,2026-05-05
W02412,U0146,S010,66,2026-06-22
W02413,U0211,S012,26,2026-04-09
W02414,U0286,S024,108,2026-04-10
W02415,U0279,S017,138,2026-07-09
W02416,U0335,S028,18,2026-06-20
W02417,U0271,S028,161,2026-07-11
W02418,U0188,S029,172,2026-08-31
W02419,U0214,S027,118,2026-08-14
W02420,U0076,S020,74,2026-08-25
W02421,U0213,S017,118,2026-04-08
W02422,U0129,S010,56,2026-08-07
W02423,U0379,S027,105,2026-08-15
W02424,U0446,S007,133,2026-04-27
W02425,U0342,S018,121,2026-06-20
W02426,U0430,S027,27,2026-07-30
W02427,U0167,S017,91,2026-04-25
W02428,U0428,S008,63,2026-08-02
W02429,U0479,S030,171,2026-05-07
W02430,U0327,S004,155,2026-07-19
W02431,U0038,S027,146,2026-04-27
W02432,U0201,S014,44,2026-04-25
W02433,U0082,S005,151,2026-04-23
W02434,U0220,S030,13,2026-05-01
W02435,U0167,S020,162,2026-04-17
W02436,U0412,S012,159,2026-09-12
W02437,U0159,S023,57,2026-06-01
W02438,U0404,S029,175,2026-04-15
W02439,U0311,S004,97,2026-07-28
W02440,U0217,S001,144,2026-08-24
W02441,U0185,S012,115,2026-04-12
W02442,U0133,S012,51,2026-08-13
W02443,U0358,S028,149,2026-06-06
W02444,U0359,S018,83,2026-06-24
W02445,U0463,S030,117,2026-03-28
W02446,U0122,S017,80,2026-04-02
W02447,U0318,S009,128,2026-03-27
W02448,U0162,S006,54,2026-07-30
W02449,U0314,S019,135,2026-03-27
W02450,U0418,S012,24,2026-08-11
W02451,U0078,S006,110,2026-08-13
W02452,U0498,S003,12,2026-06-04
W02453,U0214,S022,83,2026-08-09
W02454,U0051,S003,85,2026-04-09
W02455,U0093,S016,154,2026-07-24
W02456,U0007,S013,129,2026-09-10
W02457,U0322,S004,147,2026-05-05
W02458,U0231,S024,26,2026-06-09
W02459,U0052,S006,78,2026-08-06
W02460,U0480,S010,146,2026-04-28
W02461,U0219,S013,30,2026-07-07
W02462,U0024,S006,13,2026-06-27
W02463,U0152,S027,12,2026-04-26
W02464,U0324,S025,110,2026-03-30
W02465,U0168,S016,63,2026-07-15
W02466,U0291,S024,117,2026-04-02
W02467,U0473,S008,77,2026-05-27
W02468,U0302,S014,150,2026-05-20
W02469,U0155,S006,26,2026-04-27
W02470,U0420,S008,108,2026-04-12
W02471,U0337,S009,11,2026-05-18
W02472,U0249,S013,75,2026-09-06
W02473,U0308,S028,180,2026-04-18
W02474,U0474,S022,120,2026-09-10
W02475,U0107,S023,76,2026-06-19
W02476,U0227,S028,149,2026-04-18
W02477,U0216,S005,93,2026-08-18
W02478,U0103,S007,22,2026-07-08
W02479,U0297,S025,21,2026-05-16
W02480,U0013,S024,106,2026-05-22
W02481,U0057,S008,127,2026-07-23
W02482,U0336,S013,44,2026-07-03
W02483,U0259,S024,14,2026-08-18
W02484,U0218,S011,135,2026-07-10
W02485,U0327,S021,147,2026-08-19
W02486,U0362,S020,171,2026-06-23
W02487,U0067,S008,40,2026-09-15
W02488,U0075,S013,80,2026-09-11
W02489,U0493,S002,79,2026-04-08
W02490,U0297,S020,162,2026-04-13
W02491,U0396,S007,48,2026-05-24
W02492,U0145,S013,148,2026-08-26
W02493,U0326,S029,160,2026-05-14
W02494,U0091,S014,79,2026-07-02
W02495,U0166,S002,93,2026-07-13
W02496,U0089,S015,122,2026-08-17
W02497,U0349,S008,174,2026-06-27
W02498,U0049,S020,42,2026-07-31
W02499,U0278,S018,142,2026-08-21
W02500,U0487,S018,175,2026-05-06
W02501,U0374,S021,46,2026-04-21
W02502,U0478,S019,73,2026-04-20
W02503,U0138,S015,179,2026-05-21
W02504,U0123,S016,53,2026-06-30
W02505,U0082,S023,25,2026-06-03
W02506,U0310,S006,172,2026-06-11
W02507,U0098,S028,11,2026-07-25
W02508,U0350,S013,178,2026-06-04
W02509,U0464,S027,78,2026-08-10
W02510,U0375,S028,54,2026-04-17
W02511,U0148,S024,100,2026-05-05
W02512,U0350,S026,164,2026-08-27
W02513,U0410,S007,179,2026-06-11
W02514,U0047,S021,47,2026-06-01
W02515,U0453,S023,62,2026-05-13
W02516,U0399,S026,57,2026-07-10
W02517,U0351,S019,146,2026-09-12
W02518,U0064,S029,134,2026-06-14
W02519,U0179,S007,13,2026-06-02
W02520,U0382,S003,73,2026-06-09
W02521,U0029,S020,20,2026-06-10
W02522,U0097,S006,164,2026-05-21
W02523,U0481,S021,48,2026-06-17
W02524,U0223,S006,55,2026-05-13
W02525,U0066,S027,173,2026-05-02
W02526,U0459,S015,91,2026-04-29
W02527,U0123,S001,108,2026-04-21
W02528,U0291,S028,112,2026-04-05
W02529,U0385,S025,52,2026-08-01
W02530,U0486,S020,60,2026-07-29
W02531,U0386,S018,135,2026-08-08
W02532,U0492,S029,78,2026-07-14
W02533,U0265,S002,171,2026-08-19
W02534,U0188,S006,168,2026-07-27
W02535,U0010,S018,85,2026-03-31
W02536,U0164,S022,94,2026-08-16
W02537,U0049,S015,79,2026-08-20
W02538,U0496,S017,140,2026-09-06
W02539,U0458,S005,99,2026-07-26
W02540,U0230,S012,35,2026-07-04
W02541,U0072,S005,24,2026-03-30
W02542,U0123,S016,10,2026-05-14
W02543,U0144,S005,12,2026-03-28
W02544,U0436,S015,104,2026-09-07
W02545,U0013,S024,64,2026-05-15
W02546,U0235,S021,75,2026-06-22
W02547,U0438,S027,175,2026-04-25
W02548,U0090,S026,71,2026-07-09
W02549,U0358,S014,148,2026-07-31
W02550,U0456,S008,106,2026-09-07
W02551,U0117,S007,73,2026-06-14
W02552,U0486,S021,124,2026-06-30
W02553,U0447,S021,29,2026-04-19
W02554,U0264,S026,55,2026-05-17
W02555,U0031,S018,102,2026-06-16
W02556,U0496,S009,24,2026-06-09
W02557,U0094,S026,147,2026-03-23
W02558,U0285,S022,89,2026-07-28
W02559,U0292,S020,118,2026-04-08
W02560,U0374,S005,95,2026-07-06
W02561,U0327,S023,178,2026-05-22
W02562,U0232,S029,89,2026-05-23
W02563,U0102,S028,175,2026-09-13
W02564,U0159,S014,126,2026-04-20
W02565,U0225,S025,82,2026-09-15
W02566,U0249,S027,99,2026-09-16
W02567,U0029,S019,58,2026-04-14
W02568,U0427,S028,81,2026-04-06
W02569,U0215,S029,142,2026-07-28
W02570,U0042,S007,51,2026-04-08
W02571,U0164,S009,36,2026-07-28
W02572,U0058,S014,75,2026-06-24
W02573,U0025,S009,126,2026-05-13
W02574,U0411,S001,96,2026-08-08
W02575,U0330,S010,162,2026-09-10
W02576,U0182,S029,76,2026-08-05
W02577,U0006,S029,67,2026-05-01
W02578,U0326,S021,75,2026-08-25
W02579,U0314,S026,91,2026-08-06
W02580,U0087,S002,159,2026-04-04
W02581,U0293,S020,112,2026-06-27
W02582,U0024,S016,74,2026-05-24
W02583,U0449,S017,138,2026-03-28
W02584,U0117,S020,114,2026-04-09
W02585,U0495,S003,55,2026-04-23
W02586,U0311,S011,54,2026-07-03
W02587,U0410,S013,33,2026-06-06
W02588,U0458,S003,33,2026-09-18
W02589,U0028,S004,25,2026-07-18
W02590,U0059,S017,153,2026-05-11
W02591,U0271,S025,20,2026-04-18
W02592,U0193,S015,124,2026-06-22
W02593,U0068,S011,78,2026-04-04
W02594,U0483,S013,147,2026-08-29
W02595,U0075,S018,112,2026-04-17
W02596,U0297,S010,68,2026-09-06
W02597,U0039,S003,16,2026-05-08
W02598,U0049,S026,170,2026-08-05
W02599,U0357,S016,88,2026-08-06
W02600,U0002,S009,136,2026-09-01
W02601,U0455,S004,29,2026-08-08
W02602,U0498,S021,173,2026-06-22
W02603,U0288,S028,86,2026-05-04
W02604,U0001,S028,65,2026-07-07
W02605,U0035,S016,39,2026-04-03
W02606,U0310,S004,89,2026-08-28
W02607,U0314,S019,74,2026-07-18
W02608,U0325,S019,31,2026-04-10
W02609,U0216,S011,118,2026-05-04
W02610,U0372,S005,109,2026-05-26
W02611,U0164,S004,45,2026-08-16
W02612,U0180,S021,178,2026-05-06
W02613,U0402,S022,75,2026-07-16
W02614,U0021,S004,137,2026-05-15
W02615,U0300,S007,56,2026-07-20
W02616,U0039,S029,63,2026-05-23
W02617,U0090,S021,26,2026-07-03
W02618,U0336,S028,168,2026-09-12
W02619,U0243,S009,58,2026-04-08
W02620,U0101,S002,151,2026-08-30
W02621,U0059,S001,108,2026-07-07
W02622,U0442,S007,11,2026-07-29
W02623,U0243,S009,132,2026-06-04
W02624,U0229,S018,153,2026-05-31
W02625,U0388,S012,38,2026-06-28
W02626,U0391,S014,21,2026-06-14
W02627,U0355,S005,90,2026-07-26
W02628,U0106,S010,180,2026-08-26
W02629,U0337,S005,54,2026-07-01
W02630,U0362,S009,170,2026-04-26
W02631,U0484,S004,155,2026-08-28
W02632,U0009,S030,38,2026-07-05
W02633,U0381,S018,162,2026-04-07
W02634,U0143,S006,129,2026-03-25
W02635,U0170,S029,88,2026-07-18
W02636,U0349,S004,91,2026-05-13
W02637,U0242,S025,84,2026-04-28
W02638,U0270,S003,123,2026-09-14
W02639,U0062,S010,73,2026-07-27
W02640,U0102,S013,115,2026-09-12
W02641,U0210,S026,29,2026-08-15
W02642,U0058,S016,66,2026-09-09
W02643,U0486,S013,128,2026-04-13
W02644,U0462,S001,101,2026-08-15
W02645,U0052,S005,17,2026-09-17
W02646,U0300,S002,142,2026-07-25
W02647,U0374,S005,168,2026-07-24
W02648,U0045,S009,41,2026-03-29
W02649,U0289,S030,76,2026-09-04
W02650,U0030,S018,38,2026-04-03
W02651,U0131,S026,39,2026-03-25
W02652,U0393,S026,139,2026-08-21
W02653,U0062,S003,77,2026-09-10
W02654,U0025,S019,150,2026-09-13
W02655,U0231,S012,172,2026-07-20
W02656,U0311,S023,146,2026-09-11
W02657,U0130,S029,50,2026-07-21
W02658,U0172,S012,56,2026-04-01
W02659,U0130,S018,86,2026-08-11
W02660,U0110,S005,67,2026-06-05
W02661,U0106,S012,83,2026-05-29
W02662,U0256,S024,180,2026-07-31
W02663,U0383,S025,171,2026-05-02
W02664,U0485,S030,80,2026-07-21
W02665,U0255,S006,127,2026-08-06
W02666,U0055,S003,150,2026-08-18
W02667,U0003,S026,66,2026-08-23
W02668,U0126,S024,62,2026-08-05
W02669,U0198,S011,58,2026-08-30
W02670,U0298,S012,20,2026-06-10
W02671,U0359,S002,155,2026-05-05
W02672,U0085,S004,113,2026-09-15
W02673,U0436,S014,53,2026-07-15
W02674,U0278,S021,123,2026-04-12
W02675,U0491,S029,133,2026-06-17
W02676,U0030,S008,107,2026-04-18
W02677,U0313,S015,82,2026-06-25
W02678,U0115,S020,34,2026-08-19
W02679,U0275,S005,84,2026-04-19
W02680,U0207,S008,164,2026-05-21
W02681,U0040,S026,36,2026-07-18
W02682,U0190,S019,137,2026-09-05
W02683,U0434,S010,166,2026-05-03
W02684,U0167,S028,178,2026-09-07
W02685,U0289,S019,106,2026-08-12
W02686,U0367,S016,32,2026-06-06
W02687,U0135,S026,105,2026-05-05
W02688,U0012,S008,142,2026-04-01
W02689,U0106,S028,126,2026-07-08
W02690,U0453,S017,35,2026-06-18
W02691,U0133,S022,22,2026-09-11
W02692,U0412,S001,116,2026-06-16
W02693,U0279,S001,27,2026-08-11
W02694,U0242,S021,39,2026-03-28
W02695,U0282,S016,48,2026-05-27
W02696,U0417,S026,175,2026-07-29
W02697,U0386,S017,143,2026-04-16
W02698,U0046,S018,175,2026-04-16
W02699,U0106,S024,155,2026-08-26
W02700,U0411,S009,81,2026-08-26
W02701,U0476,S010,26,2026-09-05
W02702,U0247,S030,166,2026-07-12
W02703,U0186,S006,159,2026-05-08
W02704,U0246,S006,35,2026-06-05
W02705,U0423,S012,108,2026-06-25
W02706,U0398,S022,60,2026-07-02
W02707,U0151,S016,113,2026-05-21
W02708,U0434,S025,150,2026-06-11
W02709,U0213,S009,147,2026-04-30
W02710,U0183,S027,18,2026-04-21
W02711,U0079,S020,139,2026-09-11
W02712,U0409,S013,60,2026-05-29
W02713,U0186,S002,44,2026-05-07
W02714,U0230,S003,129,2026-03-31
W02715,U0443,S006,156,2026-08-07
W02716,U0323,S018,112,2026-05-14
W02717,U0329,S020,142,2026-09-09
W02718,U0323,S011,130,2026-07-28
W02719,U0094,S004,138,2026-08-09
W02720,U0091,S028,72,2026-06-11
W02721,U0029,S018,21,2026-03-28
W02722,U0333,S009,139,2026-07-27
W02723,U0293,S013,33,2026-08-10
W02724,U0099,S022,109,2026-05-29
W02725,U0139,S023,67,2026-04-10
W02726,U0174,S029,172,2026-04-14
W02727,U0496,S022,152,2026-06-13
W02728,U0316,S010,52,2026-09-02
W02729,U0208,S010,169,2026-04-18
W02730,U0064,S019,11,2026-07-03
W02731,U0152,S023,75,2026-04-29
W02732,U0166,S019,35,2026-04-09
W02733,U0029,S003,87,2026-05-18
W02734,U0256,S025,57,2026-08-20
W02735,U0321,S021,76,2026-06-02
W02736,U0346,S018,146,2026-07-26
W02737,U0294,S023,158,2026-04-10
W02738,U0249,S001,158,2026-08-18
W02739,U0283,S010,132,2026-07-01
W02740,U0198,S023,53,2026-07-14
W02741,U0356,S028,26,2026-05-22
W02742,U0127,S027,177,2026-06-23
W02743,U0244,S003,85,2026-03-26
W02744,U0231,S012,55,2026-08-12
W02745,U0214,S023,167,2026-06-02
W02746,U0069,S009,94,2026-09-15
W02747,U0267,S005,108,2026-08-30
W02748,U0347,S017,168,2026-09-02
W02749,U0161,S007,103,2026-07-12
W02750,U0174,S005,124,2026-03-23
W02751,U0220,S028,40,2026-08-30
W02752,U0011,S023,130,2026-04-17
W02753,U0130,S008,114,2026-04-02
W02754,U0027,S003,11,2026-07-31
W02755,U0359,S005,30,2026-05-29
W02756,U0058,S005,94,2026-06-22
W02757,U0349,S020,70,2026-06-06
W02758,U0038,S020,34,2026-03-27
W02759,U0386,S025,169,2026-09-01
W02760,U0026,S006,178,2026-06-02
W02761,U0323,S001,10,2026-06-19
W02762,U0307,S005,22,2026-06-04
W02763,U0403,S012,57,2026-04-22
W02764,U0409,S025,124,2026-07-11
W02765,U0291,S012,103,2026-07-24
W02766,U0261,S002,31,2026-03-23
W02767,U0359,S013,140,2026-05-28
W02768,U0380,S021,168,2026-04-19
W02769,U0069,S024,113,2026-03-29
W02770,U0246,S001,25,2026-07-19
W02771,U0498,S020,85,2026-03-31
W02772,U0205,S013,48,2026-09-13
W02773,U0089,S014,121,2026-05-28
W02774,U0303,S012,146,2026-09-06
W02775,U0488,S018,137,2026-05-07
W02776,U0178,S013,24,2026-06-28
W02777,U0292,S017,72,2026-04-10
W02778,U0325,S022,178,2026-07-19
W02779,U0330,S024,58,2026-04-10
W02780,U0146,S007,13,2026-08-19
W02781,U0090,S005,69,2026-08-01
W02782,U0311,S016,38,2026-04-16
W02783,U0151,S021,23,2026-06-12
W02784,U0079,S017,42,2026-06-16
W02785,U0153,S021,154,2026-06-10
W02786,U0279,S025,151,2026-07-12
W02787,U0093,S020,167,2026-03-30
W02788,U0275,S021,112,2026-08-14
W02789,U0440,S013,160,2026-05-13
W02790,U0446,S014,42,2026-05-13
W02791,U0231,S008,27,2026-05-11
